gene name	test_pipeline	first_sample	second_sample	third_sample
MIR3179-3	0.0	0.0	0.0	0.0
RP11-806L2.2	0.0	0.0	0.0	0.0
none	0.0	0.0	0.0	0.0
MIR4259	0.0	0.0	0.0	0.0
none	0.0	0.0	0.0	0.0
RP11-173L6.1	0.0	0.0	0.0	0.0
MIR2392	0.0	0.0	0.0	0.0
MIR3196	0.0	0.0	0.0	0.0
RP11-822E23.2	0.0	0.0	0.0	0.0
RN7SL220P	0.0	14.0	0.0	0.0
CTB-131K11.1	3.0	5.0	0.0	0.0
RP11-856M7.8	0.0	0.0	0.0	0.0
MRPS21	218.0	198.0	42.0	146.0
RP11-401F2.3	0.0	0.0	0.0	0.0
none	0.0	0.0	0.0	0.0
RN7SL616P	0.0	0.0	0.0	0.0
MIR5197	0.0	0.0	0.0	0.0
CTD-2515C13.1	0.0	0.0	0.0	0.0
none	0.0	0.0	0.0	0.0
none	0.0	0.0	0.0	0.0
none	0.0	0.0	0.0	0.0
none	0.0	0.0	0.0	0.0
FAM106CP	0.0	0.0	0.0	0.0
RP11-178F10.3	0.0	0.0	0.0	0.0
CTD-2349P21.9	0.0	0.0	0.0	0.0
none	0.0	0.0	0.0	0.0
none	0.0	0.0	0.0	0.0
MIR4641	0.0	0.0	0.0	0.0
RP11-17J14.2	0.0	0.0	0.0	0.0
none	0.0	0.0	0.0	0.0
RP11-995C19.2	0.0	0.0	0.0	0.0
RP11-45M22.5	0.0	0.0	0.0	0.0
none	0.0	0.0	0.0	0.0
none	0.0	0.0	0.0	0.0
RP11-766H1.1	0.0	0.0	0.0	0.0
MIR5681A	0.0	0.0	0.0	0.0
RN7SL162P	0.0	0.0	0.0	0.0
RP11-798G7.4	0.0	0.0	0.0	0.0
RP11-629E24.2	0.0	0.0	0.0	0.0
MIR4479	0.0	0.0	0.0	0.0
MIR3201	0.0	0.0	0.0	0.0
MIR3934	0.0	0.0	0.0	0.0
none	0.0	0.0	0.0	0.0
none	0.0	0.0	0.0	0.0
RP11-874J12.3	0.0	0.0	0.0	0.0
MIR3689F	0.0	0.0	0.0	0.0
MIR4452	0.0	0.0	0.0	0.0
MIR4715	0.0	0.0	0.0	0.0
MIR4268	0.0	0.0	0.0	0.0
RAC1P1	0.0	0.0	0.0	0.0
RP11-650P15.1	0.0	0.0	0.0	0.0
RP11-805F19.4	0.0	0.0	0.0	0.0
GDF10	0.0	0.0	0.0	0.0
MIR4650-1	0.0	0.0	0.0	0.0
none	0.0	0.0	0.0	0.0
RP11-138P22.1	0.0	0.0	0.0	0.0
MTCYBP13	0.0	0.0	0.0	0.0
MIR4318	0.0	0.0	0.0	0.0
MIR4706	0.0	0.0	0.0	0.0
MIR3619	0.0	0.0	0.0	0.0
RP11-40A13.1	0.0	0.0	0.0	0.0
SPDYE22P	0.0	0.0	0.0	0.0
RP11-385D13.3	0.0	0.0	0.0	0.0
none	0.0	0.0	0.0	0.0
RP11-881L2.1	0.0	0.0	0.0	0.0
none	0.0	0.0	0.0	0.0
none	0.0	0.0	0.0	0.0
MIR5701-1	0.0	0.0	0.0	0.0
none	0.0	0.0	0.0	0.0
none	0.0	0.0	0.0	0.0
RP11-526I8.2	0.0	0.0	0.0	0.0
none	0.0	0.0	0.0	0.0
none	0.0	0.0	0.0	0.0
RN7SL356P	0.0	0.0	0.0	0.0
LINC01443	0.0	0.0	0.0	0.0
MIR3145	0.0	0.0	0.0	0.0
none	0.0	0.0	0.0	0.0
MIR4530	0.0	0.0	0.0	0.0
RP11-1007I13.4	0.0	0.0	0.0	0.0
CTD-2200P10.3	0.0	0.0	0.0	0.0
EIF1P5	0.0	1.0	0.0	0.0
MIR4418	0.0	0.0	0.0	0.0
none	0.0	0.0	0.0	0.0
RN7SL377P	0.0	0.0	0.0	0.0
MIR5579	0.0	0.0	0.0	0.0
RP11-449D8.5	0.0	0.0	0.0	0.0
BOLA2P1	0.0	0.0	0.0	0.0
RP11-838N2.5	0.0	0.0	0.0	0.0
RP1-71H19.2	0.0	0.0	0.0	0.0
MIR4254	0.0	0.0	0.0	0.0
MIR3166	0.0	0.0	0.0	0.0
MIR4527	0.0	0.0	0.0	0.0
MIR4478	0.0	0.0	0.0	0.0
none	0.0	0.0	0.0	0.0
CTD-2382H12.2	0.0	0.0	0.0	0.0
none	0.0	0.0	0.0	0.0
RP1-56K13.5	0.0	0.0	0.0	0.0
MIR4512	0.0	0.0	0.0	0.0
none	0.0	0.0	0.0	0.0
none	0.0	0.0	0.0	0.0
MIR4713	0.0	0.0	0.0	0.0
MIR4766	0.0	0.0	0.0	0.0
none	0.0	0.0	0.0	0.0
none	0.0	0.0	0.0	0.0
RP11-583F2.5	0.0	0.0	0.0	0.0
RP11-466A19.3	0.0	0.0	0.0	0.0
RP11-6N17.3	0.0	0.0	0.0	0.0
RP11-476K15.1	0.0	0.0	0.0	10.0
RP11-856M7.6	0.0	0.0	0.0	0.0
LONRF2P1	0.0	0.0	0.0	0.0
none	0.0	0.0	0.0	0.0
none	0.0	0.0	0.0	0.0
RN7SL176P	0.0	0.0	0.0	0.0
MIR4703	0.0	0.0	0.0	0.0
RFWD2P1	0.0	0.0	0.0	0.0
RP11-94B19.4	0.0	0.0	0.0	0.0
none	0.0	0.0	0.0	0.0
MIR3692	0.0	0.0	0.0	0.0
MIR4742	0.0	0.0	0.0	0.0
MIR4642	0.0	0.0	0.0	0.0
none	0.0	0.0	0.0	0.0
none	0.0	0.0	0.0	0.0
none	0.0	0.0	0.0	0.0
none	0.0	0.0	0.0	0.0
RN7SL202P	0.0	0.0	0.0	0.0
none	0.0	0.0	0.0	0.0
none	0.0	0.0	0.0	0.0
MIR3972	0.0	0.0	0.0	0.0
none	0.0	0.0	0.0	0.0
none	0.0	0.0	0.0	0.0
MIR4754	0.0	0.0	0.0	2.0
RP11-20B24.4	0.0	0.0	0.0	0.0
MIR3677	0.0	0.0	0.0	0.0
RP11-927P21.2	0.0	0.0	0.0	0.0
MIR4299	0.0	0.0	0.0	0.0
RP11-51L5.4	0.0	0.0	0.0	0.0
SETP3	0.0	0.0	0.0	0.0
MIR3126	0.0	0.0	0.0	0.0
RP11-138I1.3	0.0	1.0	0.0	0.0
none	0.0	0.0	0.0	0.0
RP11-1376P16.1	0.0	0.0	0.0	0.0
MIR3908	0.0	0.0	0.0	0.0
none	0.0	0.0	0.0	0.0
MIR3169	0.0	0.0	0.0	0.0
RP11-160E2.21	0.0	0.0	0.0	0.0
MIR4739	0.0	0.0	0.0	0.0
MIR4325	0.0	0.0	0.0	0.0
RP11-849N15.4	0.0	0.0	0.0	0.0
MIR5692C2	0.0	0.0	0.0	0.0
none	0.0	0.0	0.0	0.0
none	0.0	0.0	0.0	0.0
RP11-822E23.3	0.0	0.0	0.0	0.0
none	0.0	0.0	0.0	0.0
MIR4297	0.0	0.0	0.0	0.0
RP11-258F1.1	0.0	0.0	0.0	0.0
none	0.0	0.0	0.0	0.0
RP5-1148A21.3	0.0	5.0	0.0	0.0
none	0.0	0.0	0.0	0.0
none	0.0	0.0	0.0	0.0
none	0.0	0.0	0.0	0.0
none	0.0	0.0	0.0	0.0
none	0.0	0.0	0.0	0.0
MIR4274	0.0	0.0	0.0	0.0
RP11-1109M24.15	0.0	0.0	0.0	0.0
snoZ6	0.0	0.0	0.0	0.0
OR4K8P	0.0	0.0	0.0	0.0
RP11-30L3.2	0.0	0.0	0.0	0.0
none	0.0	0.0	0.0	0.0
MIR3945	0.0	0.0	0.0	0.0
none	0.0	0.0	0.0	0.0
none	0.0	0.0	0.0	0.0
none	0.0	0.0	0.0	0.0
MIR4490	0.0	0.0	0.0	0.0
MIR4498	0.0	0.0	0.0	0.0
MIR4437	0.0	0.0	0.0	0.0
none	0.0	0.0	0.0	0.0
PSMD7P1	0.0	0.0	0.0	0.0
RP11-661O13.1	0.0	0.0	0.0	0.0
RP11-214O1.2	0.0	0.0	0.0	0.0
RN7SL48P	1.0	0.0	0.0	0.0
RP11-398J5.1	0.0	0.0	0.0	0.0
MIR3149	0.0	0.0	0.0	0.0
none	0.0	0.0	0.0	0.0
MYO15B	0.0	0.0	0.0	2.0
none	0.0	0.0	0.0	0.0
RP11-855A2.3	0.0	0.0	0.0	0.0
RP11-466A19.1	0.0	0.0	0.0	0.0
MIR4676	0.0	0.0	0.0	0.0
RN7SL14P	0.0	0.0	0.0	0.0
MIR5695	0.0	0.0	0.0	0.0
none	0.0	0.0	0.0	0.0
none	0.0	0.0	0.0	0.0
none	0.0	0.0	0.0	0.0
AC015688.3	0.0	0.0	0.0	0.0
DSG1-AS1	0.0	0.0	0.0	0.0
TBC1D29	0.0	0.0	0.0	0.0
none	0.0	0.0	0.0	0.0
GTF2IP6	0.0	0.0	0.0	0.0
none	0.0	0.0	0.0	0.0
MIR4757	0.0	0.0	0.0	0.0
none	0.0	0.0	0.0	0.0
MIR4708	0.0	0.0	0.0	0.0
RP11-94B19.6	0.0	0.0	0.0	0.0
RP11-131K5.1	0.0	0.0	0.0	0.0
MIR3135A	0.0	0.0	0.0	0.0
RP11-1109M24.7	0.0	0.0	0.0	0.0
MIR4645	0.0	0.0	0.0	0.0
MIR3661	0.0	0.0	0.0	0.0
RN7SL524P	0.0	0.0	0.0	0.0
MIR5680	0.0	0.0	0.0	0.0
MIR3680-2	0.0	0.0	0.0	0.0
MIR4464	0.0	0.0	0.0	0.0
MIR3194	0.0	0.0	0.0	0.0
none	0.0	0.0	0.0	0.0
CTD-2582D11.1	0.0	0.0	0.0	0.0
RP11-678G15.2	0.0	0.0	0.0	0.0
none	0.0	0.0	0.0	0.0
none	0.0	0.0	0.0	0.0
RN7SL619P	0.0	0.0	0.0	0.0
RP11-19P22.10	0.0	0.0	0.0	0.0
none	0.0	0.0	0.0	0.0
RP11-321M21.1	0.0	0.0	0.0	0.0
RP11-218M11.6	0.0	0.0	0.0	0.0
MIR4646	0.0	0.0	0.0	0.0
SH3GL1P1	0.0	0.0	0.0	0.0
none	0.0	0.0	0.0	0.0
MIR4444-2	0.0	0.0	0.0	0.0
MIR3663	0.0	0.0	0.0	0.0
RP11-715F3.2	0.0	0.0	0.0	0.0
LGALS9DP	0.0	0.0	0.0	0.0
none	0.0	0.0	0.0	0.0
RN7SL7P	0.0	0.0	0.0	0.0
none	0.0	0.0	0.0	0.0
none	0.0	0.0	0.0	0.0
RP11-521L9.2	0.0	2.0	0.0	0.0
MIR4419A	0.0	0.0	0.0	0.0
RP1-77H15.1	0.0	0.0	0.0	0.0
none	0.0	0.0	0.0	0.0
RP11-61L19.1	0.0	0.0	0.0	0.0
RP11-744K17.3	0.0	0.0	0.0	0.0
MIR548H5	0.0	0.0	0.0	0.0
MIR548AE1	0.0	0.0	0.0	0.0
RP11-449D8.3	0.0	0.0	0.0	0.0
none	0.0	0.0	0.0	0.0
none	0.0	0.0	0.0	0.0
none	0.0	0.0	0.0	0.0
RP11-454P7.1	0.0	0.0	0.0	0.0
RP13-104F24.1	0.0	0.0	0.0	0.0
RP11-6N17.2	0.0	0.0	0.0	0.0
none	0.0	0.0	0.0	0.0
RP11-599B13.7	0.0	0.0	0.0	13.0
none	0.0	0.0	0.0	0.0
CTD-2200P10.1	0.0	0.0	0.0	0.0
MIR3689E	0.0	0.0	0.0	0.0
RN7SL712P	0.0	0.0	0.0	0.0
CTD-2008P7.8	0.0	0.0	0.0	0.0
none	0.0	0.0	0.0	0.0
GAPLINC	0.0	0.0	0.0	0.0
none	0.0	0.0	0.0	0.0
none	0.0	0.0	0.0	0.0
RP11-121A13.3	0.0	0.0	0.0	0.0
RP11-543H23.2	0.0	0.0	0.0	0.0
RP11-862L9.3	0.0	0.0	0.0	0.0
RP11-793A3.2	0.0	0.0	0.0	0.0
none	0.0	0.0	0.0	0.0
RP11-370A5.1	0.0	0.0	0.0	0.0
MIR4482	0.0	0.0	0.0	0.0
ITM2BP1	0.0	0.0	0.0	0.0
none	0.0	0.0	0.0	0.0
MIR3910-1	0.0	0.0	0.0	0.0
none	0.0	0.0	0.0	0.0
RPSAP67	0.0	0.0	0.0	0.0
none	0.0	0.0	0.0	0.0
none	0.0	0.0	0.0	0.0
none	0.0	0.0	0.0	0.0
RN7SL123P	0.0	0.0	0.0	0.0
none	0.0	0.0	0.0	0.0
RP11-848P1.9	0.0	0.0	0.0	0.0
none	0.0	0.0	0.0	0.0
RP6-114E22.1	0.0	0.0	0.0	0.0
RP11-19P22.8	0.0	0.0	0.0	0.0
RN7SL408P	0.0	0.0	0.0	0.0
RP11-1148O4.1	0.0	0.0	0.0	0.0
RP1-41C23.1	0.0	0.0	0.0	0.0
none	0.0	0.0	0.0	0.0
RP11-744K17.8	0.0	0.0	0.0	0.0
MIR4535	0.0	0.0	0.0	0.0
MIR4634	0.0	0.0	0.0	0.0
RP11-692N5.2	0.0	0.0	0.0	0.0
AC005616.1	0.0	0.0	0.0	0.0
RP1-266L20.9	0.0	0.0	0.0	0.0
AC005546.2	0.0	0.0	0.0	0.0
AKR1B1P7	0.0	0.0	0.0	0.0
RP11-173A16.2	0.0	0.0	0.0	0.0
RP11-567M16.5	0.0	0.0	0.0	0.0
CTB-171A8.1	0.0	57.0	16.0	33.0
CTC-559E9.1	0.0	0.0	0.0	0.0
RP11-1058N17.1	0.0	0.0	0.0	0.0
AC005357.1	0.0	0.0	0.0	0.0
AC006116.22	0.0	0.0	0.0	0.0
RP5-1022P6.7	0.0	0.0	0.0	0.0
SLC25A6P4	0.0	0.0	0.0	0.0
CTC-448F2.6	0.0	0.0	0.0	0.0
CTC-548K16.2	0.0	0.0	3.0	0.0
MRPS5P4	0.0	0.0	0.0	0.0
ZNF793-AS1	0.0	0.0	0.0	0.0
RP11-798G7.8	0.0	0.0	0.0	0.0
MIR3184	0.0	0.0	0.0	0.0
ACTBP9	0.0	0.0	0.0	0.0
RP11-15A1.7	0.0	0.0	0.0	0.0
CTC-499B15.6	0.0	1.0	0.0	0.0
RP11-693J15.4	0.0	0.0	0.0	0.0
RP11-154H12.2	0.0	0.0	0.0	0.0
RP11-434D2.7	0.0	0.0	0.0	0.0
CTB-70G10.1	0.0	0.0	0.0	0.0
RP11-400F19.8	0.0	0.0	0.0	0.0
RP11-1252D15.1	0.0	0.0	0.0	0.0
AC006116.13	0.0	0.0	0.0	0.0
AC005775.2	0.0	0.0	0.0	0.0
RP11-332H18.3	0.0	0.0	0.0	0.0
CTC-215O4.4	0.0	0.0	0.0	0.0
AC119403.1	0.0	0.0	0.0	0.0
AC104532.3	0.0	0.0	0.0	0.0
RPSAP66	0.0	0.0	0.0	0.0
AC005262.4	0.0	0.0	0.0	0.0
MRPL37P1	0.0	0.0	0.0	0.0
RP11-799D4.4	0.0	0.0	0.0	0.0
CTD-2623N2.5	0.0	0.0	0.0	0.0
AD000091.2	0.0	0.0	0.0	0.0
LINC01538	0.0	0.0	0.0	0.0
RP11-618P17.4	0.0	0.0	0.0	0.0
RP11-701H16.4	0.0	0.0	0.0	0.0
RP11-820I16.3	0.0	0.0	0.0	0.0
RP11-49K24.4	0.0	0.0	0.0	0.0
AC006126.3	0.0	0.0	0.0	0.0
AC005786.3	0.0	0.0	0.0	0.0
FAM106DP	0.0	0.0	0.0	0.0
RP11-973H7.5	0.0	0.0	0.0	0.0
RP11-400F19.6	4.0	2.0	0.0	10.0
AC005625.1	0.0	0.0	0.0	0.0
FXYD1	0.0	0.0	0.0	0.0
RP11-712P20.2	0.0	0.0	0.0	0.0
AARSD1	0.0	4.0	3.0	12.0
RP11-116O18.1	0.0	0.0	0.0	0.0
RP11-773H22.4	0.0	0.0	0.0	1.0
RP11-806H10.4	0.0	0.0	0.0	0.0
OR4F8P	0.0	0.0	0.0	0.0
CTD-3162L10.3	0.0	0.0	0.0	0.0
FARSA-AS1	0.0	0.0	0.0	35.0
AC079466.1	0.0	0.0	0.0	0.0
CTC-459F4.5	0.0	0.0	0.0	0.0
CTD-2369P2.5	0.0	0.0	0.0	0.0
LINC01180	0.0	0.0	0.0	0.0
RP11-552F3.4	0.0	0.0	0.0	0.0
RP11-799D4.2	0.0	0.0	0.0	0.0
CTC-232P5.1	0.0	0.0	0.0	0.0
POLR3GP2	0.0	0.0	0.0	0.0
CTD-2329C7.2	0.0	0.0	0.0	0.0
RP11-354P11.8	0.0	0.0	0.0	0.0
RP11-749H17.1	0.0	0.0	0.0	0.0
FTLP5	0.0	0.0	0.0	0.0
LLNLR-284B4.2	0.0	0.0	0.0	0.0
DHX40P1	0.0	0.0	0.0	0.0
RP4-657D16.3	0.0	0.0	0.0	0.0
RP11-127I20.7	0.0	0.0	0.0	0.0
RP11-703I16.3	0.0	0.0	0.0	0.0
RP11-886H22.1	0.0	0.0	0.0	0.0
RP11-936I5.1	0.0	0.0	0.0	0.0
RP11-27G24.3	0.0	0.0	0.0	0.0
AC006538.4	0.0	0.0	0.0	0.0
RP11-242D8.1	0.0	0.0	0.0	1.0
CTD-2659N19.4	0.0	0.0	0.0	0.0
AC002984.2	0.0	0.0	0.0	0.0
CTC-448F2.4	0.0	3.0	0.0	0.0
CTB-31O20.3	0.0	0.0	0.0	0.0
RP11-120M18.2	0.0	13.0	0.0	20.0
CTB-50L17.16	0.0	0.0	0.0	0.0
CTC-360P9.1	0.0	0.0	0.0	0.0
CTD-2171N6.1	0.0	0.0	0.0	0.0
LINC01532	0.0	0.0	0.0	0.0
RP11-800A18.4	0.0	0.0	0.0	0.0
RP11-75C10.9	0.0	0.0	0.0	0.0
NTF6A	0.0	0.0	0.0	0.0
none	0.0	0.0	0.0	0.0
AC084219.2	0.0	0.0	0.0	0.0
LRRC37A16P	0.0	28.0	0.0	22.0
CTD-2588C8.8	0.0	0.0	0.0	0.0
RP11-92C4.3	0.0	0.0	0.0	0.0
AC011524.2	0.0	0.0	0.0	0.0
TCF4-AS1	0.0	0.0	0.0	0.0
CTB-50L17.7	0.0	0.0	0.0	0.0
RP11-807E13.2	0.0	0.0	0.0	0.0
CTD-2562J15.4	0.0	0.0	0.0	0.0
RP11-384O8.1	0.0	0.0	0.0	0.0
RP11-1094M14.10	0.0	0.0	0.0	0.0
AC005559.3	0.0	0.0	0.0	0.0
none	0.0	0.0	0.0	0.0
RP11-1096D5.2	0.0	0.0	0.0	0.0
RP11-58G13.1	0.0	0.0	0.0	0.0
RP11-35G9.3	0.0	0.0	0.0	0.0
ZNF850	48.0	8.0	0.0	0.0
CTD-3193K9.4	0.0	0.0	0.0	0.0
AC005757.6	0.0	0.0	0.0	0.0
none	0.0	0.0	0.0	0.0
E2F3P1	0.0	0.0	0.0	0.0
RP11-589P10.7	0.0	0.0	0.0	0.0
RP11-566K11.7	0.0	0.0	0.0	0.0
AC002398.13	6.0	0.0	0.0	3.0
RP11-128P17.2	0.0	0.0	0.0	0.0
CTB-30L5.1	0.0	0.0	0.0	0.0
CTD-3162L10.1	0.0	0.0	0.0	0.0
CTD-2540B15.10	0.0	0.0	0.0	0.0
RP11-486P11.1	0.0	0.0	0.0	0.0
AC005336.4	0.0	0.0	0.0	0.0
RP11-456O19.2	0.0	0.0	3.0	0.0
RP11-15A1.3	0.0	0.0	0.0	0.0
AC005943.2	0.0	0.0	0.0	0.0
PTGES3L	0.0	0.0	0.0	0.0
RP11-760L24.1	0.0	0.0	0.0	0.0
CTD-2659N19.10	0.0	0.0	0.0	0.0
AC006130.3	0.0	0.0	0.0	0.0
UXT-AS1	16.0	2.0	0.0	3.0
CTD-2246P4.1	0.0	0.0	0.0	0.0
RP11-866E20.1	0.0	0.0	0.0	0.0
RP11-64C12.8	0.0	0.0	0.0	0.0
RP11-10K17.6	0.0	0.0	0.0	0.0
RP11-165E7.1	0.0	0.0	0.0	0.0
AC005256.1	0.0	0.0	0.0	0.0
RP11-1094M14.5	0.0	0.0	0.0	0.0
RP11-434D2.3	0.0	0.0	0.0	0.0
CCDC58P3	0.0	0.0	0.0	0.0
RP11-127I20.5	0.0	0.0	0.0	0.0
RP11-666A8.9	0.0	0.0	0.0	0.0
RP11-820I16.1	0.0	0.0	0.0	0.0
ASB16-AS1	0.0	5.0	4.0	0.0
CTC-400I9.2	0.0	0.0	0.0	0.0
CTC-510F12.2	0.0	0.0	0.0	0.0
KRT18P61	0.0	0.0	0.0	0.0
RP11-666A8.11	0.0	0.0	0.0	0.0
RP11-15J10.9	0.0	0.0	0.0	0.0
RP11-115N12.1	0.0	0.0	0.0	0.0
CTC-499B15.8	0.0	0.0	0.0	0.0
AC005789.9	0.0	0.0	0.0	0.0
CTBP2P7	0.0	0.0	0.0	0.0
CTB-25B13.9	0.0	0.0	0.0	0.0
none	0.0	0.0	0.0	0.0
CTD-2319I12.5	0.0	0.0	0.0	0.0
CTD-2537I9.13	0.0	0.0	0.0	0.0
SLC14A2-AS1	0.0	0.0	0.0	0.0
RP11-325K19.1	0.0	0.0	0.0	0.0
NTF6G	0.0	0.0	0.0	0.0
ILF3-AS1	11.0	0.0	0.0	69.0
RP11-846C15.2	0.0	0.0	0.0	0.0
RP11-686D22.7	0.0	1.0	0.0	0.0
TBC1D3P1-DHX40P1	0.0	0.0	0.0	0.0
CTD-2369P2.4	0.0	0.0	0.0	0.0
ZNF561-AS1	0.0	0.0	3.0	46.0
PCAT19	0.0	0.0	0.0	0.0
RP11-861E21.1	0.0	0.0	0.0	0.0
CTD-2378E21.1	0.0	0.0	0.0	0.0
CTD-2587H24.4	0.0	0.0	0.0	0.0
RP11-839G9.1	0.0	0.0	0.0	0.0
AF038458.4	0.0	0.0	0.0	0.0
CTB-129P6.11	0.0	0.0	0.0	0.0
CTD-3064H18.2	0.0	0.0	0.0	0.0
RP11-64C12.7	0.0	0.0	0.0	0.0
AC010525.4	0.0	0.0	0.0	0.0
RPL10P15	0.0	2.0	0.0	2.0
AD000671.6	0.0	0.0	0.0	0.0
CTD-2020K17.1	0.0	0.0	0.0	0.0
AC004490.1	0.0	0.0	0.0	0.0
CTD-2357A8.3	0.0	0.0	0.0	0.0
CTD-3113P16.5	0.0	0.0	0.0	0.0
CTB-31O20.6	0.0	0.0	0.0	0.0
RP11-795F19.5	0.0	0.0	0.0	0.0
RP11-449J21.5	0.0	0.0	0.0	0.0
OR1AC1P	0.0	0.0	0.0	0.0
CTD-2540B15.9	0.0	0.0	0.0	0.0
RP11-332H18.5	0.0	0.0	0.0	0.0
HMGB3P27	0.0	0.0	0.0	0.0
AC011518.2	0.0	0.0	0.0	0.0
RP11-146N18.1	0.0	0.0	0.0	0.0
AD000091.3	0.0	0.0	0.0	0.0
RP11-53B2.3	0.0	0.0	0.0	0.0
RP11-15K2.2	0.0	0.0	0.0	0.0
AC005954.3	0.0	0.0	0.0	0.0
AC005262.3	0.0	0.0	0.0	0.0
RP11-322E11.6	0.0	0.0	0.0	0.0
CTB-31O20.8	0.0	0.0	0.0	0.0
CTD-3162L10.5	0.0	0.0	0.0	0.0
RP11-677O4.6	0.0	0.0	0.0	0.0
AC067968.3	0.0	0.0	0.0	0.0
AC006116.14	0.0	0.0	0.0	0.0
RP11-383D22.1	0.0	0.0	0.0	0.0
CTC-548K16.1	0.0	0.0	0.0	0.0
AC005777.3	0.0	0.0	0.0	0.0
CTC-550B14.6	0.0	0.0	0.0	0.0
RP11-411B10.2	0.0	0.0	0.0	0.0
MIR2117HG	0.0	0.0	0.0	0.0
CTD-2528L19.6	0.0	0.0	0.0	0.0
CTBP2P3	0.0	0.0	0.0	0.0
OR1M4P	0.0	0.0	0.0	0.0
TPMTP1	0.0	0.0	0.0	0.0
CTB-54O9.9	0.0	0.0	0.0	0.0
AC005391.2	0.0	0.0	0.0	0.0
RP11-1072C15.4	0.0	0.0	0.0	0.0
SDHDP1	0.0	0.0	0.0	0.0
none	0.0	0.0	0.0	0.0
RP11-78A19.3	0.0	0.0	0.0	0.0
RP11-527L4.9	0.0	0.0	0.0	0.0
RP11-318A15.7	0.0	0.0	0.0	0.0
CTB-55O6.12	0.0	0.0	0.0	0.0
CALM2P1	0.0	0.0	0.0	0.0
RP11-397A16.3	0.0	0.0	0.0	0.0
CTC-512J12.6	0.0	0.0	0.0	0.0
CTC-510F12.4	0.0	0.0	0.0	0.0
RP11-879F14.1	0.0	0.0	0.0	0.0
RP11-756J15.3	0.0	0.0	0.0	0.0
PHF5CP	0.0	0.0	0.0	0.0
CTD-2006C1.13	0.0	0.0	0.0	0.0
AC007136.1	0.0	0.0	0.0	0.0
SNRPCP20	0.0	0.0	0.0	0.0
RP1-200G19.1	0.0	0.0	0.0	0.0
PTP4A2P1	0.0	0.0	0.0	0.0
RP11-767C4.1	0.0	0.0	0.0	0.0
CTC-512J12.4	0.0	0.0	0.0	0.0
ATP5LP7	0.0	0.0	0.0	0.0
TYMSP2	0.0	0.0	0.0	0.0
RP11-15A1.2	0.0	0.0	0.0	0.0
AC006116.12	0.0	0.0	0.0	0.0
RP11-116O18.3	0.0	0.0	0.0	0.0
RP1-193H18.2	0.0	0.0	0.0	0.0
MIR212	0.0	0.0	0.0	0.0
RP11-813F20.4	0.0	0.0	0.0	0.0
CTC-429L19.3	0.0	0.0	0.0	0.0
RP11-798G7.6	0.0	0.0	0.0	0.0
RP11-861E21.2	0.0	0.0	0.0	0.0
MIR132	0.0	0.0	0.0	0.0
AC005624.2	0.0	0.0	0.0	0.0
RP11-797E24.3	0.0	0.0	0.0	0.0
SNRPGP4	0.0	0.0	0.0	0.0
AC011518.1	0.0	0.0	0.0	0.0
AC005954.4	0.0	0.0	0.0	0.0
LCN6	0.0	0.0	0.0	0.0
RP11-264B14.1	0.0	0.0	0.0	0.0
RP11-693L9.2	0.0	0.0	0.0	0.0
RP5-1067M6.3	0.0	0.0	0.0	0.0
CTD-2659N19.9	0.0	0.0	0.0	0.0
AC007773.2	0.0	0.0	0.0	8.0
CTC-265F19.3	0.0	0.0	0.0	0.0
RP11-685A21.1	0.0	0.0	0.0	0.0
AC010642.1	0.0	0.0	0.0	4.0
AC005336.5	0.0	0.0	0.0	0.0
AC010504.2	0.0	0.0	0.0	0.0
CTC-260E6.9	0.0	0.0	0.0	0.0
CTD-2132N18.2	0.0	0.0	0.0	0.0
RP11-194N12.2	0.0	0.0	0.0	0.0
AC005597.1	0.0	0.0	0.0	0.0
AC005498.4	0.0	0.0	0.0	0.0
WDR7-OT1	0.0	0.0	0.0	0.0
RP11-126O1.5	0.0	0.0	0.0	0.0
RP11-640I15.2	0.0	0.0	0.0	0.0
RP11-49K24.6	0.0	0.0	0.0	0.0
AC005786.5	0.0	0.0	0.0	0.0
CTB-31O20.9	0.0	0.0	0.0	0.0
HNRNPA3P16	0.0	0.0	0.0	0.0
CTB-184G21.3	0.0	0.0	0.0	0.0
ZNF861P	0.0	0.0	0.0	0.0
AC093074.1	0.0	0.0	0.0	0.0
RP11-794M8.1	0.0	0.0	0.0	0.0
AC011524.3	0.0	0.0	0.0	0.0
CYP4F10P	0.0	0.0	0.0	0.0
AC005307.4	0.0	0.0	0.0	0.0
CTB-31O20.4	0.0	0.0	0.0	0.0
CTD-2085J24.5	0.0	0.0	0.0	0.0
RP11-798G7.7	0.0	0.0	0.0	0.0
RP11-64C12.6	0.0	0.0	0.0	0.0
CTD-2319I12.4	0.0	0.0	0.0	0.0
RP11-973H7.3	0.0	0.0	1.0	0.0
RP11-118B18.2	0.0	0.0	0.0	0.0
AC139100.3	0.0	0.0	0.0	0.0
LINC01255	0.0	0.0	0.0	0.0
RP11-209M4.1	0.0	0.0	0.0	0.0
ZNF790-AS1	0.0	0.0	0.0	0.0
CTB-50L17.5	0.0	0.0	0.0	0.0
RP11-1151B14.4	0.0	0.0	0.0	0.0
CTC-448F2.3	0.0	0.0	0.0	0.0
CTD-2008P7.9	0.0	0.0	0.0	0.0
CTD-2162K18.4	0.0	0.0	0.0	0.0
CTD-2132N18.3	0.0	0.0	0.0	0.0
